Unidad,Marca,Modelo,precio,Combustible,Año_del_vehiculo,kilometros,Caballos,puertas,color_coche,Comunidad_autonoma,Año_Venta,Mes_Venta,Año,Mes,Super_95,Diesel,marca_modelo,fecha
1,AUDI,A3,13000,Diésel,2014.0,79000,105.0,3,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A3,2021-01-01
1,AUDI,A3,7500,Diésel,2008.0,226000,140.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A3,2020-11-01
1,AUDI,A3,4800,Diésel,2007.0,250000,140.0,5,Azul,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,5000,Gasolina,2007.0,275000,160.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A3,2020-11-01
1,AUDI,A3,4500,Diésel,2004.0,256000,140.0,3,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,12998,Diésel,2012.0,135000,170.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A3,2020-11-01
1,AUDI,A3,4200,Diésel,2003.0,146000,140.0,3,Azul,Madrid,2020,10,2020,10,1.16,1.03,AUDI A3,2020-10-01
1,AUDI,A3,23500,Diésel,2017.0,50000,110.0,4,Azul,País Vasco,2020,11,2020,11,1.154,1.024,AUDI A3,2020-11-01
1,AUDI,A3,4700,Gasolina,2007.0,320000,115.0,5,Azul,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A3,2021-01-01
1,AUDI,A3,6000,Diésel,2008.0,207000,140.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,AUDI A3,2020-11-01
1,AUDI,A3,2650,Diésel,2002.0,220000,100.0,3,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,3600,Diésel,2003.0,189000,140.0,3,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,14300,Diésel,2014.0,69000,105.0,3,Azul,Galicia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,4700,Diésel,2004.0,193000,140.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,1800,Diésel,2002.0,266000,110.0,3,Azul,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,3799,Gasolina,2006.0,199700,102.0,5,Azul,Murcia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A3,2020-12-01
1,AUDI,A3,3000,Diésel,2003.0,261000,140.0,3,Azul,Galicia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A3,2021-01-01
1,AUDI,A3,16900,Diésel,2015.0,103659,110.0,4,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A3,2021-01-01
1,AUDI,A3,6400,Gasolina,2006.0,147000,115.0,3,Azul,Extremadura,2020,11,2020,11,1.154,1.024,AUDI A3,2020-11-01
1,AUDI,A4,3500,Gasolina,2004.0,230000,130.0,2,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,3000,Diésel,2004.0,270000,130.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,6000,Diésel,2007.0,212000,140.0,4,Azul,Castilla la Mancha,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,9500,Diésel,2009.0,218000,143.0,4,Azul,Castilla la Mancha,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,22999,Diésel,2016.0,40000,150.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,3500,Diésel,2002.0,261000,130.0,4,Azul,Extremadura,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,2400,Diésel,2002.0,327000,130.0,4,Azul,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,11000,Diésel,2013.0,200000,177.0,5,Azul,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,23000,Gasolina,2017.0,96500,190.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,8000,Diésel,2006.0,185000,140.0,5,Azul,Galicia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,20500,Diésel,2016.0,65500,150.0,5,Azul,Madrid,2020,10,2020,10,1.16,1.03,AUDI A4,2020-10-01
1,AUDI,A4,7500,Diésel,2009.0,266000,143.0,5,Azul,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,13000,Diésel,2012.0,180000,143.0,5,Azul,Castilla y León,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,4990,Diésel,2004.0,255000,130.0,4,Azul,Galicia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,4200,Diésel,2003.0,200000,180.0,4,Azul,Madrid,2020,10,2020,10,1.16,1.03,AUDI A4,2020-10-01
1,AUDI,A4,3990,Diésel,2007.0,235000,140.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,13500,Diésel,2013.0,192000,177.0,5,Azul,Castilla y León,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,5500,Gasolina,2005.0,200000,130.0,4,Azul,Castilla y León,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,2100,Gasolina,1996.0,237000,125.0,4,Azul,Murcia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,2600,Gasolina,2004.0,251000,163.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,35000,Diésel,2018.0,11250,190.0,4,Azul,Islas Canarias,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,32000,Diésel,2018.0,32000,150.0,5,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,2700,Diésel,2002.0,224000,130.0,4,Azul,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,5900,Diésel,2005.0,230000,140.0,4,Azul,Galicia,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,4400,Diésel,2006.0,260000,140.0,4,Azul,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,7550,Diésel,2007.0,168000,140.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,3100,Gasolina,2004.0,130000,163.0,5,Azul,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A5,9500,Diésel,2008.0,228000,190.0,2,Azul,Castilla la Mancha,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,39900,Gasolina,2017.0,51000,190.0,2,Azul,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A5,2021-01-01
1,AUDI,A5,14990,Gasolina,2010.0,120000,211.0,2,Azul,Galicia,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,16950,Diésel,2012.0,146000,177.0,5,Azul,Islas Canarias,2020,10,2020,10,1.16,1.03,AUDI A5,2020-10-01
1,AUDI,A5,21200,Diésel,2013.0,118000,245.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,11500,Diésel,2009.0,160000,190.0,2,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,12450,Gasolina,2010.0,152000,180.0,5,Azul,La rioja,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,10000,Gasolina,2008.0,176000,170.0,2,Azul,Madrid,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,25500,Diésel,2015.0,76000,190.0,5,Azul,La rioja,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A5,2021-01-01
1,AUDI,A5,16500,Diésel,2011.0,140000,190.0,5,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A6,16800,Gasolina,2013.0,51000,180.0,4,Azul,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,5500,Diésel,2008.0,228000,190.0,4,Azul,Andalucía,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,18000,Diésel,2015.0,190600,272.0,5,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,7000,Diésel,2005.0,251000,225.0,4,Azul,Madrid,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,21800,Diésel,2014.0,165000,245.0,4,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,7600,Diésel,2006.0,280000,233.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,7000,Diésel,2005.0,236526,225.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,22000,Diésel,2014.0,74000,190.0,4,Azul,País Vasco,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,6000,Diésel,2005.0,260000,225.0,4,Azul,Galicia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,3750,Gasolina,2006.0,280000,177.0,4,Azul,Galicia,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A8,18999,Gasolina,2011.0,179000,372.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A8,2020-12-01
1,AUDI,A8,11800,Diésel,2005.0,233000,326.0,4,Azul,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A8,2020-11-01
1,AUDI,A8,5500,Gasolina,1998.0,157000,230.0,4,Azul,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A8,2020-11-01
1,AUDI,A8,8500,Gasolina,2007.0,170000,350.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A8,2020-12-01
1,AUDI,A8,10000,Gasolina,2006.0,262000,335.0,4,Azul,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A8,2021-01-01
1,AUDI,A8,2000,Gasolina,2002.0,380000,193.0,4,Azul,País Vasco,2020,11,2020,11,1.154,1.024,AUDI A8,2020-11-01
1,SEAT,ALTEA,4300,Diésel,2007.0,165000,140.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,SEAT ALTEA,2020-11-01
1,SEAT,ALTEA,3000,Gasolina,2005.0,151000,102.0,5,Azul,Asturias,2020,12,2020,12,1.1766666666666665,1.06,SEAT ALTEA,2020-12-01
1,SEAT,ALTEA,4150,Diésel,2006.0,164151,140.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,SEAT ALTEA,2020-11-01
1,HYUNDAI,Accent,1800,Gasolina,2007.0,146000,97.0,4,Azul,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,HYUNDAI Accent,2020-12-01
1,HYUNDAI,Accent,1100,Gasolina,2001.0,96000,102.0,5,Azul,País Vasco,2020,10,2020,10,1.16,1.03,HYUNDAI Accent,2020-10-01
1,HONDA,Accord,4500,Gasolina,2003.0,195000,155.0,5,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,HONDA Accord,2020-12-01
1,HONDA,Accord,800,Diésel,1996.0,350000,105.0,4,Azul,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,HONDA Accord,2020-11-01
1,HONDA,Accord,5000,Gasolina,2006.0,200000,155.0,4,Azul,Navarra,2020,11,2020,11,1.154,1.024,HONDA Accord,2020-11-01
1,HONDA,Accord,3600,Diésel,2007.0,256000,140.0,5,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,HONDA Accord,2020-12-01
1,HONDA,Accord,1500,Gasolina,2001.0,200000,136.0,4,Azul,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,HONDA Accord,2020-12-01
1,OPEL,Adam,8900,Gasolina,2018.0,51000,87.0,3,Azul,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,OPEL Adam,2020-12-01
1,SEAT,Alhambra,2650,Diésel,2003.0,280000,130.0,5,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,SEAT Alhambra,2020-12-01
1,SEAT,Alhambra,3650,Diésel,2003.0,189000,115.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,SEAT Alhambra,2020-12-01
1,SEAT,Alhambra,2700,Diésel,2002.0,165000,115.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,SEAT Alhambra,2020-11-01
1,AUDI,Allroad Quattro,1200,Diésel,2003.0,299607,180.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,AUDI Allroad Quattro,2020-11-01
1,NISSAN,Almera,1200,Diésel,2001.0,190000,110.0,3,Azul,Murcia,2020,11,2020,11,1.154,1.024,NISSAN Almera,2020-11-01
1,NISSAN,Almera,2000,Diésel,2004.0,124700,112.0,4,Azul,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,NISSAN Almera,2020-11-01
1,NISSAN,Almera,1500,Gasolina,2005.0,88000,98.0,5,Azul,Islas_Baleares,2021,01,2021,01,1.2166666666666666,1.0966666666666667,NISSAN Almera,2021-01-01
1,NISSAN,Almera Tino,1550,Gasolina,2003.0,141000,114.0,5,Azul,Cataluña,2020,10,2020,10,1.16,1.03,NISSAN Almera Tino,2020-10-01
1,SEAT,Altea XL,3300,Diésel,2008.0,281000,105.0,5,Azul,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT Altea XL,2021-01-01
1,OPEL,Ampera,16000,Híbrido enchufable,2012.0,160000,150.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,OPEL Ampera,2020-12-01
1,OPEL,Antara,4500,Diésel,2007.0,214000,150.0,5,Azul,Castilla la Mancha,2020,11,2020,11,1.154,1.024,OPEL Antara,2020-11-01
1,OPEL,Antara,3500,Diésel,2008.0,160000,150.0,5,Azul,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Antara,2021-01-01
1,OPEL,Antara,6500,Diésel,2009.0,197000,150.0,5,Azul,Galicia,2020,12,2020,12,1.1766666666666665,1.06,OPEL Antara,2020-12-01
1,SEAT,Arona,13000,Diésel,2017.0,24000,95.0,5,Azul,Galicia,2020,11,2020,11,1.154,1.024,SEAT Arona,2020-11-01
1,OPEL,Astra,2000,Gasolina,2005.0,185200,147.0,2,Azul,Aragón,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,3000,Gasolina,2003.0,230000,100.0,3,Azul,Islas Canarias,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,3000,Gasolina,2002.0,145000,147.0,2,Azul,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1600,Diésel,2005.0,310000,100.0,5,Azul,Madrid,2020,10,2020,10,1.16,1.03,OPEL Astra,2020-10-01
1,OPEL,Astra,1700,Gasolina,2006.0,225000,105.0,5,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,11000,Diésel,2016.0,54450,110.0,5,Azul,Galicia,2020,10,2020,10,1.16,1.03,OPEL Astra,2020-10-01
1,OPEL,Astra,5000,Diésel,2010.0,127000,150.0,2,Azul,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,3200,Diésel,2006.0,174500,100.0,5,Azul,Castilla la Mancha,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,10500,Diésel,2017.0,113000,110.0,5,Azul,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,800,Diésel,2001.0,133219,100.0,5,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,800,Gasolina,2002.0,191000,84.0,3,Azul,Murcia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,650,Gasolina,1996.0,180000,90.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,2900,Diésel,2007.0,335000,150.0,2,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,995,Gasolina,2001.0,220000,147.0,2,Azul,Galicia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,1950,Diésel,2004.0,177000,100.0,5,Azul,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,1700,Diésel,2002.0,163000,75.0,5,Azul,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,7750,Diésel,2012.0,118950,110.0,4,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,SEAT,Ateca,24000,Diésel,2016.0,100000,190.0,5,Azul,Aragón,2020,10,2020,10,1.16,1.03,SEAT Ateca,2020-10-01
1,HYUNDAI,Atos Prime,1400,Gasolina,2001.0,75000,55.0,5,Azul,Asturias,2020,12,2020,12,1.1766666666666665,1.06,HYUNDAI Atos Prime,2020-12-01
1,HYUNDAI,Atos Prime,3000,Gasolina,2004.0,68000,59.0,5,Azul,Madrid,2020,10,2020,10,1.16,1.03,HYUNDAI Atos Prime,2020-10-01
1,TOYOTA,Auris,11000,Diésel,2016.0,90000,112.0,5,Azul,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Auris,2020-12-01
1,TOYOTA,Auris,11000,Gasolina,2017.0,77000,116.0,5,Azul,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,TOYOTA Auris,2020-10-01
1,TOYOTA,Auris,11900,Híbrido,2016.0,121000,136.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,TOYOTA Auris,2020-11-01
1,TOYOTA,Auris,15200,Híbrido,2018.0,37200,136.0,5,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Auris,2020-12-01
1,TOYOTA,Avensis,3000,Gasolina,2008.0,220469,129.0,4,Azul,Madrid,2020,10,2020,10,1.16,1.03,TOYOTA Avensis,2020-10-01
1,TOYOTA,Avensis,6400,Diésel,2011.0,259000,126.0,4,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,TOYOTA Avensis,2021-01-01
1,TOYOTA,Avensis,2000,Gasolina,2001.0,120000,110.0,4,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Avensis,2020-12-01
1,TOYOTA,Avensis,12000,Diésel,2016.0,135000,143.0,4,Azul,Andalucía,2020,11,2020,11,1.154,1.024,TOYOTA Avensis,2020-11-01
1,CHEVROLET,Aveo,5900,Gasolina,2011.0,45000,86.0,5,Azul,Galicia,2020,10,2020,10,1.16,1.03,CHEVROLET Aveo,2020-10-01
1,TOYOTA,Aygo,6000,Gasolina,2017.0,165000,69.0,5,Azul,Asturias,2021,01,2021,01,1.2166666666666666,1.0966666666666667,TOYOTA Aygo,2021-01-01
1,TOYOTA,Aygo,3900,Gasolina,2012.0,156000,68.0,5,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Aygo,2020-12-01
1,TOYOTA,Aygo,5499,Gasolina,2016.0,136000,69.0,5,Azul,Andalucía,2020,11,2020,11,1.154,1.024,TOYOTA Aygo,2020-11-01
1,TOYOTA,Aygo,2500,Gasolina,2008.0,126000,68.0,5,Azul,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Aygo,2020-12-01
1,TOYOTA,Aygo,3100,Diésel,2008.0,125000,54.0,3,Azul,La rioja,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Aygo,2020-12-01
1,CADILLAC,BLS,4000,Diésel,2006.0,206000,150.0,4,Azul,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,CADILLAC BLS,2020-12-01
1,SUBARU,BRZ,24999,Gasolina,2017.0,30000,200.0,2,Azul,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,SUBARU BRZ,2020-11-01
1,CITROEN,Berlingo,12100,Gasolina,2018.0,45000,110.0,5,Azul,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,CITROEN Berlingo,2020-11-01
1,CITROEN,Berlingo,8000,Diésel,2011.0,144000,90.0,5,Azul,Andalucía,2020,10,2020,10,1.16,1.03,CITROEN Berlingo,2020-10-01
1,PORSCHE,Boxster,13500,Gasolina,2004.0,195000,228.0,2,Azul,Andalucía,2020,10,2020,10,1.16,1.03,PORSCHE Boxster,2020-10-01
1,FIAT,Brava,2000,Diésel,2000.0,96500,105.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,FIAT Brava,2020-11-01
1,FIAT,Bravo,500,Gasolina,1999.0,115000,103.0,3,Azul,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,FIAT Bravo,2020-12-01
1,FIAT,Bravo,4500,Diésel,2010.0,99000,105.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,FIAT Bravo,2020-12-01
1,FIAT,Bravo,3200,Gasolina,2007.0,188800,150.0,5,Azul,Cataluña,2020,11,2020,11,1.154,1.024,FIAT Bravo,2020-11-01
1,ALFA ROMEO,Brera,8000,Diésel,2010.0,192000,210.0,3,Azul,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,ALFA ROMEO Brera,2021-01-01
1,ALFA ROMEO,Brera,8750,Diésel,2006.0,103000,200.0,3,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,ALFA ROMEO Brera,2020-12-01
1,CITROEN,C-Elysée,7990,Gasolina,2017.0,72200,82.0,4,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C-Elysée,2021-01-01
1,CITROEN,C-Elysée,5750,Gasolina,2013.0,140000,115.0,4,Azul,Madrid,2020,11,2020,11,1.154,1.024,CITROEN C-Elysée,2020-11-01
1,TOYOTA,C-HR,17900,Híbrido,2017.0,70000,122.0,5,Azul,País Vasco,2020,11,2020,11,1.154,1.024,TOYOTA C-HR,2020-11-01
1,FORD,C-Max,5500,Diésel,2010.0,243238,95.0,5,Azul,Cataluña,2020,10,2020,10,1.16,1.03,FORD C-Max,2020-10-01
1,FORD,C-Max,4000,Gasolina,2008.0,119000,115.0,5,Azul,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD C-Max,2021-01-01
1,FORD,C-Max,2000,Diésel,2007.0,230000,90.0,5,Azul,Andalucía,2020,10,2020,10,1.16,1.03,FORD C-Max,2020-10-01
1,FORD,C-Max,7900,Gasolina,2013.0,144000,125.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,FORD C-Max,2020-11-01
1,CITROEN,C2,2000,Gasolina,2004.0,140000,75.0,3,Azul,Islas_Baleares,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C2,2020-12-01
1,CITROEN,C2,1400,Gasolina,2006.0,199000,61.0,3,Azul,Islas_Baleares,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C2,2021-01-01
1,CITROEN,C3,2500,Diésel,2006.0,215000,70.0,5,Azul,Castilla la Mancha,2020,11,2020,11,1.154,1.024,CITROEN C3,2020-11-01
1,CITROEN,C3,8500,Gasolina,2016.0,164700,82.0,5,Azul,Madrid,2020,11,2020,11,1.154,1.024,CITROEN C3,2020-11-01
1,CITROEN,C3,2200,Gasolina,2007.0,160000,61.0,5,Azul,Aragón,2020,10,2020,10,1.16,1.03,CITROEN C3,2020-10-01
1,CITROEN,C3,1850,Diésel,2002.0,300000,92.0,5,Azul,Aragón,2020,11,2020,11,1.154,1.024,CITROEN C3,2020-11-01
1,CITROEN,C3,2200,Gasolina,2004.0,125000,61.0,5,Azul,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C3,2020-12-01
1,CITROEN,C3,3500,Gasolina,2008.0,100100,75.0,5,Azul,Madrid,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C3,2020-12-01
1,CITROEN,C3,2400,Diésel,2004.0,262000,70.0,5,Azul,Castilla la Mancha,2020,10,2020,10,1.16,1.03,CITROEN C3,2020-10-01
1,CITROEN,C4,3000,Diésel,2005.0,130000,110.0,5,Azul,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C4,2021-01-01
1,CITROEN,C4,1500,Diésel,2006.0,327000,92.0,5,Azul,Extremadura,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C4,2021-01-01
1,CITROEN,C4,3400,Gasolina,2008.0,98500,110.0,3,Azul,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C4,2021-01-01
1,CITROEN,C4 Cactus,10500,Diésel,2017.0,50000,100.0,5,Azul,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C4 Cactus,2020-12-01
1,CITROEN,C4 Picasso,9000,Diésel,2012.0,70000,112.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C4 Picasso,2020-12-01
1,CITROEN,C4 Picasso,13500,Diésel,2017.0,93100,120.0,5,Azul,Galicia,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C4 Picasso,2020-12-01
1,CITROEN,C4 Picasso,5500,Diésel,2009.0,150000,110.0,5,Azul,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C4 Picasso,2021-01-01
1,CITROEN,C4 Picasso,5500,Diésel,2011.0,198000,136.0,5,Azul,Cataluña,2020,10,2020,10,1.16,1.03,CITROEN C4 Picasso,2020-10-01
1,CITROEN,C4 Picasso,4200,Gasolina,2011.0,145000,150.0,5,Azul,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C4 Picasso,2020-12-01
1,CITROEN,C4 Spacetourer,17000,Diésel,2018.0,16800,163.0,5,Azul,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,CITROEN C4 Spacetourer,2020-12-01
1,CITROEN,C5,6000,Diésel,2009.0,102000,140.0,4,Azul,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,CITROEN C5,2021-01-01
